Time Group Cohort Stock FPS FVS CEP BML PL ZM DL DR
6.900000e+002 FVS 0 0 3.481144e-004 0.000000e+000 7.169995e-001 0.000000e+000 2.361074e-001 4.654500e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 1 0 3.293976e-004 0.000000e+000 7.366816e-001 0.000000e+000 2.180814e-001 4.490769e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 2 0 6.224064e-005 1.079991e-001 5.310702e-001 0.000000e+000 3.265410e-001 3.432736e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 3 0 6.224235e-005 1.409884e-001 5.678701e-001 0.000000e+000 2.547714e-001 3.630787e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 4 0 6.202578e-005 1.467841e-001 5.795202e-001 0.000000e+000 2.367808e-001 3.685289e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 5 0 6.154654e-005 1.530144e-001 5.957676e-001 0.000000e+000 2.136410e-001 3.751535e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 6 0 6.108736e-005 1.565251e-001 6.079076e-001 0.000000e+000 1.976177e-001 3.788856e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 7 0 6.081527e-005 1.579720e-001 6.140327e-001 0.000000e+000 1.898896e-001 3.804488e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 8 0 6.069018e-005 1.585458e-001 6.167618e-001 0.000000e+000 1.865315e-001 3.810030e-002 0.000000e+000 0.000000e+000
6.900000e+002 FVS 9 0 6.063672e-005 1.587726e-001 6.178999e-001 0.000000e+000 1.851452e-001 3.812155e-002 0.000000e+000 0.000000e+000
6.900000e+002 CEP 0 0 6.262309e-003 0.000000e+000 2.023938e-002 0.000000e+000 0.000000e+000 9.734983e-001 0.000000e+000 0.000000e+000
6.900000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.900000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
6.900000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.983420e-001 9.588728e-004 6.991538e-004
7.200000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
7.200000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
7.200000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
7.200000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.200000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.200000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
7.200000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
7.200000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
7.200000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
7.200000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
7.200000e+002 FVS 0 0 3.481144e-004 0.000000e+000 7.169995e-001 0.000000e+000 2.361074e-001 4.654500e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 1 0 3.293976e-004 0.000000e+000 7.366816e-001 0.000000e+000 2.180814e-001 4.490769e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 2 0 6.224064e-005 1.079991e-001 5.310702e-001 0.000000e+000 3.265410e-001 3.432736e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 3 0 6.224235e-005 1.409884e-001 5.678701e-001 0.000000e+000 2.547714e-001 3.630787e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 4 0 6.202578e-005 1.467841e-001 5.795202e-001 0.000000e+000 2.367808e-001 3.685289e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 5 0 6.154654e-005 1.530144e-001 5.957676e-001 0.000000e+000 2.136410e-001 3.751535e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 6 0 6.108736e-005 1.565251e-001 6.079076e-001 0.000000e+000 1.976177e-001 3.788856e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 7 0 6.081527e-005 1.579720e-001 6.140327e-001 0.000000e+000 1.898896e-001 3.804488e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 8 0 6.069018e-005 1.585458e-001 6.167618e-001 0.000000e+000 1.865315e-001 3.810030e-002 0.000000e+000 0.000000e+000
7.200000e+002 FVS 9 0 6.063672e-005 1.587726e-001 6.178999e-001 0.000000e+000 1.851452e-001 3.812155e-002 0.000000e+000 0.000000e+000
7.200000e+002 CEP 0 0 6.262309e-003 0.000000e+000 2.023938e-002 0.000000e+000 0.000000e+000 9.734983e-001 0.000000e+000 0.000000e+000
7.200000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.200000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.200000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.983420e-001 9.588728e-004 6.991538e-004
7.300000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
7.300000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
7.300000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
7.300000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.300000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.300000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
7.300000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
7.300000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
7.300000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
7.300000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
7.300000e+002 FVS 0 0 3.481144e-004 0.000000e+000 7.169995e-001 0.000000e+000 2.361074e-001 4.654500e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 1 0 3.293976e-004 0.000000e+000 7.366816e-001 0.000000e+000 2.180814e-001 4.490769e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 2 0 6.224064e-005 1.079991e-001 5.310702e-001 0.000000e+000 3.265410e-001 3.432736e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 3 0 6.224235e-005 1.409884e-001 5.678701e-001 0.000000e+000 2.547714e-001 3.630787e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 4 0 6.202578e-005 1.467841e-001 5.795202e-001 0.000000e+000 2.367808e-001 3.685289e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 5 0 6.154654e-005 1.530144e-001 5.957676e-001 0.000000e+000 2.136410e-001 3.751535e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 6 0 6.108736e-005 1.565251e-001 6.079076e-001 0.000000e+000 1.976177e-001 3.788856e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 7 0 6.081527e-005 1.579720e-001 6.140327e-001 0.000000e+000 1.898896e-001 3.804488e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 8 0 6.069018e-005 1.585458e-001 6.167618e-001 0.000000e+000 1.865315e-001 3.810030e-002 0.000000e+000 0.000000e+000
7.300000e+002 FVS 9 0 6.063672e-005 1.587726e-001 6.178999e-001 0.000000e+000 1.851452e-001 3.812155e-002 0.000000e+000 0.000000e+000
7.300000e+002 CEP 0 0 6.262309e-003 0.000000e+000 2.023938e-002 0.000000e+000 0.000000e+000 9.734983e-001 0.000000e+000 0.000000e+000
7.300000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.300000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.983420e-001 9.588728e-004 6.991538e-004
7.500000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
7.500000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
7.500000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
7.500000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.500000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.500000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
7.500000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
7.500000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
7.500000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
7.500000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
7.500000e+002 FVS 0 0 1.498960e-004 0.000000e+000 9.471006e-001 0.000000e+000 1.977776e-002 3.297180e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 1 0 3.293976e-004 0.000000e+000 7.366816e-001 0.000000e+000 2.180814e-001 4.490769e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 2 0 6.224064e-005 1.079991e-001 5.310702e-001 0.000000e+000 3.265410e-001 3.432736e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 3 0 6.224235e-005 1.409884e-001 5.678701e-001 0.000000e+000 2.547714e-001 3.630787e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 4 0 6.202578e-005 1.467841e-001 5.795202e-001 0.000000e+000 2.367808e-001 3.685289e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 5 0 6.154654e-005 1.530144e-001 5.957676e-001 0.000000e+000 2.136410e-001 3.751535e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 6 0 6.108736e-005 1.565251e-001 6.079076e-001 0.000000e+000 1.976177e-001 3.788856e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 7 0 6.081527e-005 1.579720e-001 6.140327e-001 0.000000e+000 1.898896e-001 3.804488e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 8 0 6.069018e-005 1.585458e-001 6.167618e-001 0.000000e+000 1.865315e-001 3.810030e-002 0.000000e+000 0.000000e+000
7.500000e+002 FVS 9 0 6.063672e-005 1.587726e-001 6.178999e-001 0.000000e+000 1.851452e-001 3.812155e-002 0.000000e+000 0.000000e+000
7.500000e+002 CEP 0 0 5.481351e-003 0.000000e+000 3.146931e-002 0.000000e+000 0.000000e+000 9.630493e-001 0.000000e+000 0.000000e+000
7.500000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.500000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.500000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.956142e-001 5.014071e-004 3.884378e-003
7.800000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
7.800000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
7.800000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
7.800000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.800000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
7.800000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
7.800000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
7.800000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
7.800000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
7.800000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
7.800000e+002 FVS 0 0 1.498960e-004 0.000000e+000 9.471006e-001 0.000000e+000 1.977776e-002 3.297180e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 1 0 1.315103e-004 0.000000e+000 9.569288e-001 0.000000e+000 9.358926e-003 3.358078e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 2 0 4.688096e-005 0.000000e+000 9.454855e-001 0.000000e+000 2.149062e-002 3.297699e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 3 0 4.146231e-005 1.049778e-001 8.550068e-001 0.000000e+000 9.671826e-003 3.030212e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 4 0 4.143514e-005 1.050503e-001 8.550331e-001 0.000000e+000 9.563307e-003 3.031189e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 5 0 4.141032e-005 1.051067e-001 8.550403e-001 0.000000e+000 9.480212e-003 3.033136e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 6 0 4.135194e-005 1.052607e-001 8.551139e-001 0.000000e+000 9.242652e-003 3.034143e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 7 0 4.126904e-005 1.054607e-001 8.552095e-001 0.000000e+000 8.927361e-003 3.036116e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 8 0 4.120209e-005 1.056158e-001 8.552987e-001 0.000000e+000 8.674821e-003 3.036944e-002 0.000000e+000 0.000000e+000
7.800000e+002 FVS 9 0 4.116390e-005 1.057002e-001 8.553508e-001 0.000000e+000 8.534383e-003 3.037344e-002 0.000000e+000 0.000000e+000
7.800000e+002 CEP 0 0 5.481351e-003 0.000000e+000 3.146931e-002 0.000000e+000 0.000000e+000 9.630493e-001 0.000000e+000 0.000000e+000
7.800000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.800000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
7.800000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.956142e-001 5.014071e-004 3.884378e-003
8.100000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
8.100000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
8.100000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
8.100000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
8.100000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
8.100000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
8.100000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
8.100000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
8.100000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
8.100000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
8.100000e+002 FVS 0 0 1.498960e-004 0.000000e+000 9.471006e-001 0.000000e+000 1.977776e-002 3.297180e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 1 0 1.315103e-004 0.000000e+000 9.569288e-001 0.000000e+000 9.358926e-003 3.358078e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 2 0 4.688096e-005 0.000000e+000 9.454855e-001 0.000000e+000 2.149062e-002 3.297699e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 3 0 4.146231e-005 1.049778e-001 8.550068e-001 0.000000e+000 9.671826e-003 3.030212e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 4 0 4.143514e-005 1.050503e-001 8.550331e-001 0.000000e+000 9.563307e-003 3.031189e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 5 0 4.141032e-005 1.051067e-001 8.550403e-001 0.000000e+000 9.480212e-003 3.033136e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 6 0 4.135194e-005 1.052607e-001 8.551139e-001 0.000000e+000 9.242652e-003 3.034143e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 7 0 4.126904e-005 1.054607e-001 8.552095e-001 0.000000e+000 8.927361e-003 3.036116e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 8 0 4.120209e-005 1.056158e-001 8.552987e-001 0.000000e+000 8.674821e-003 3.036944e-002 0.000000e+000 0.000000e+000
8.100000e+002 FVS 9 0 4.116390e-005 1.057002e-001 8.553508e-001 0.000000e+000 8.534383e-003 3.037344e-002 0.000000e+000 0.000000e+000
8.100000e+002 CEP 0 0 5.481351e-003 0.000000e+000 3.146931e-002 0.000000e+000 0.000000e+000 9.630493e-001 0.000000e+000 0.000000e+000
8.100000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.100000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.100000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.956142e-001 5.014071e-004 3.884378e-003
8.400000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
8.400000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
8.400000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
8.400000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
8.400000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
8.400000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
8.400000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
8.400000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
8.400000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
8.400000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
8.400000e+002 FVS 0 0 1.498960e-004 0.000000e+000 9.471006e-001 0.000000e+000 1.977776e-002 3.297180e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 1 0 1.315103e-004 0.000000e+000 9.569288e-001 0.000000e+000 9.358926e-003 3.358078e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 2 0 4.688096e-005 0.000000e+000 9.454855e-001 0.000000e+000 2.149062e-002 3.297699e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 3 0 4.146231e-005 1.049778e-001 8.550068e-001 0.000000e+000 9.671826e-003 3.030212e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 4 0 4.143514e-005 1.050503e-001 8.550331e-001 0.000000e+000 9.563307e-003 3.031189e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 5 0 4.141032e-005 1.051067e-001 8.550403e-001 0.000000e+000 9.480212e-003 3.033136e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 6 0 4.135194e-005 1.052607e-001 8.551139e-001 0.000000e+000 9.242652e-003 3.034143e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 7 0 4.126904e-005 1.054607e-001 8.552095e-001 0.000000e+000 8.927361e-003 3.036116e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 8 0 4.120209e-005 1.056158e-001 8.552987e-001 0.000000e+000 8.674821e-003 3.036944e-002 0.000000e+000 0.000000e+000
8.400000e+002 FVS 9 0 4.116390e-005 1.057002e-001 8.553508e-001 0.000000e+000 8.534383e-003 3.037344e-002 0.000000e+000 0.000000e+000
8.400000e+002 CEP 0 0 5.481351e-003 0.000000e+000 3.146931e-002 0.000000e+000 0.000000e+000 9.630493e-001 0.000000e+000 0.000000e+000
8.400000e+002 CEP 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.400000e+002 BML 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000
8.400000e+002 ZM 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 9.956142e-001 5.014071e-004 3.884378e-003
8.700000e+002 FPS 0 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.905781e-001 1.034526e-001 4.742326e-003 1.226942e-003
8.700000e+002 FPS 1 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.865507e-001 1.075740e-001 4.587024e-003 1.288228e-003
8.700000e+002 FPS 2 0 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 8.841574e-001 1.098815e-001 4.652181e-003 1.308956e-003
8.700000e+002 FPS 3 0 9.495217e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
8.700000e+002 FPS 4 0 9.495218e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705946e-003 1.334071e-003
8.700000e+002 FPS 5 0 9.495219e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.874646e-001 1.064945e-001 4.705947e-003 1.334072e-003
8.700000e+002 FPS 6 0 9.419648e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672629e-003 1.323295e-003
8.700000e+002 FPS 7 0 9.419649e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.883268e-001 1.056763e-001 4.672631e-003 1.323296e-003
8.700000e+002 FPS 8 0 9.343003e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892027e-001 1.048452e-001 4.638856e-003 1.312371e-003
8.700000e+002 FPS 9 0 9.343005e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.892026e-001 1.048452e-001 4.638858e-003 1.312372e-003
8.700000e+002 FVS 0 0 1.498960e-004 0.000000e+000 9.471006e-001 0.000000e+000 1.977776e-002 3.297180e-002 0.000000e+000 0.000000e+000
8.700000e+002 FVS 1 0 1.315103e-004 0.000000e+000 9.569288e-001 0.000000e+000 9.358926e-003 3.358078e-002 0.000000e+000 0.000000e+000
8.700000e+002 FVS 2 0 4.688096e-005 0.000000e+000 9.454855e-001 0.000000e+000 2.149062e-002 3.297699e-002 0.000000e+000 0.000000e+000
8.700000e+002 FVS 3 0 4.146231e-005 1.049778e-001 8.550068e-001 0.000000e+000 9.671826e-003 3.030212e-002 0.000000e+000 0.000000e+000
8.700000e+002 FVS 4 0 4.143514e-005 1.050503e-001 8.550331e-001 0.000000e+000 9.563307e-003 3.031189e-002 0.000000e+000 0.000000e+000
8.700000e+002 FVS 5 0 4.141032e-005 1.051067e-001 8.550403e-001 0.000000e+000 9.480212e-003 3.033136e-002 0.000000e+000 0.000000e+000
